"precinct","oblast","places","noplaces","type","size","ukrainian","district14par","registered14par","voted14parl","oppblock14par","porosh14par","r14parl","turnout14parl","registered14pres","voted14pres","turnout14pres","r14pres","Poroshenko","district","registered12","voted12","turnout12","r12","roads","rlon","rlat","quality.ent","quality","quality.UKR","distrussia","Raion","dist_regional","distkiev","donetsk","qualityq"
631066,"Харківська"," ПЕРВОМАЙСЬКИЙ",1,"city",3,42.83,178,2316,896,0.386160714285714,0.146205357142857,57.9241071428571,0.386873920552677,2299,929,0.404088734232275,51.0226049515608,248,178,2342,1198,0.511528608027327,72.2871452420701,38.0828918545194,36.214751,49.399857,0.00629902985657199,24.9124344849038,0.957757063030537,4.58424172415577,"Pervomais",4.08403947813148,6.05136404048448,193.117953261443,0.0292288056797355
631067,"Харківська"," ПЕРВОМАЙСЬКИЙ",1,"city",3,42.83,178,2276,887,0.43630214205186,0.130777903043968,60.0901916572717,0.389718804920914,2261,960,0.424590888987174,53.2291666666667,258,178,2279,1155,0.506801228609039,73.4199134199134,39.2908778822691,36.209461,49.397216,0.00593275308748527,24.2412095488132,0.960721489262251,4.58826097628488,"Pervomais",4.08874697531045,6.05072066108572,193.123883243525,0.0276802385190066
631068,"Харківська"," ПЕРВОМАЙСЬКИЙ",1,"city",3,42.83,178,2392,906,0.381898454746137,0.169977924944812,56.0706401766004,0.37876254180602,2365,978,0.41353065539112,47.6482617586912,265,178,2363,1248,0.52814219212865,70.9134615384615,37.6615447808502,36.206782,49.401625,0.00604058317730191,23.6421671969776,0.954240581633156,4.58408049098246,"Pervomais",4.08150454456138,6.04992458366129,193.629569262655,0.0263657344582862
631069,"Харківська"," ПЕРВОМАЙСЬКИЙ",1,"city",3,42.83,178,2176,762,0.39238845144357,0.128608923884514,58.2677165354331,0.350183823529412,2146,798,0.371854613233924,47.3684210526316,226,178,2155,986,0.45754060324826,69.2697768762678,37.6710146592578,36.207059,49.401886,0.00605161638403594,23.6701893484345,0.953926095679928,4.58373576821907,"Pervomais",4.08104563914635,6.04994831259162,193.639981374544,0.026425847720067
630371,"Харківська","С. ЗАЧЕПИЛІВКА",1,"smt",2,93.56,179,1288,575,0.189565217391304,0.177391304347826,30.7826086956522,0.446428571428571,1275,736,0.577254901960784,23.7771739130435,319,179,1273,771,0.605655930871956,55.5123216601816,4.39328050877965,35.260996,49.196141,0.00258479129035723,13.221953666851,0.484077986420959,4.89257968653908,"Zachepylivs",4.83245231074563,5.90823461906479,228.923083427632,0.0112198275154823
630372,"Харківська","С. ЗАЧЕПИЛІВКА",1,"smt",2,93.56,179,1424,659,0.127465857359636,0.215477996965099,23.3687405159332,0.462780898876405,1399,792,0.566118656182988,19.5707070707071,356,179,1403,844,0.601568068424804,55.5687203791469,4.39328050877965,35.256376,49.195771,0.00251896123068778,12.2231012271846,0.471001441478799,4.89338771232008,"Zachepylivs",4.83547984974438,5.90744492291886,229.179945271717,0.0103315472673426
630373,"Харківська","С. ЗАЧЕПИЛІВКА",1,"smt",2,93.56,179,748,330,0.0606060606060606,0.175757575757576,17.5757575757576,0.441176470588235,744,426,0.57258064516129,17.3708920187793,164,179,774,451,0.582687338501292,55.6541019955654,9.31126518943254,35.204202,49.183542,0.00221001789935554,11.0925841589134,0.431758400190838,4.90931391891289,"Zachepylivs",4.87314581809527,5.89951328050151,231.608335222197,0.00940991430687726
630374,"Харківська","С. НАГІРНЕ",1,"village",2,89.16,179,652,317,0.151419558359621,0.192429022082019,25.8675078864353,0.486196319018405,647,363,0.561051004636785,22.5895316804408,146,179,671,400,0.596125186289121,53.25,24.8149800450848,35.23196,49.21123,0.00089062180216247,5.1606222280009,0.359570547570793,4.88351970807953,"Zachepylivs",4.84291100018091,5.90110169381217,231.615148497593,0.0057562117739043
630375,"Харківська","С. ДУДІВКА",4,"village",1,88.17,179,204,125,0.096,0.24,18.4,0.612745098039216,209,138,0.660287081339713,16.6666666666667,71,179,211,160,0.758293838862559,55.625,17.8083826770693,35.518154,49.066039,0.00333568125742621,14.2296107951263,0.773156114660214,4.9787358205409,"Zachepylivs",4.76164395191744,5.96907407552243,205.280564439773,0.0121923881961108
630376,"Харківська","С. НОВЕ МАЖАРОВЕ",2,"village",2,94.46,179,712,406,0.0862068965517241,0.214285714285714,21.4285714285714,0.570224719101124,703,502,0.714082503556188,19.5219123505976,204,179,719,487,0.677329624478442,49.8973305954825,25.0834312863693,35.495852,49.021966,0.00230391810532563,7.16420977095857,0.801487532828113,5.01251976459353,"Zachepylivs",4.80234182928507,5.97069731863793,203.986587949001,0.00679699180241301
630377,"Харківська","С. ЗІНЬКІВЩИНА",3,"village",1,98.81,179,432,197,0.197969543147208,0.147208121827411,30.9644670050761,0.456018518518519,431,264,0.612529002320186,26.5151515151515,108,179,424,289,0.681603773584906,63.3217993079585,66.1691830097592,35.400465,49.030007,0.00158291626864894,2.47569299056832,0.934715637717259,5.01063402950885,"Zachepylivs",4.8454804918727,5.95354261241398,210.388901621608,0.00460578731215137
630378,"Харківська","С. ЛЕБ’ЯЖЕ",2,"village",2,26.74,179,696,299,0.247491638795987,0.0903010033444816,44.1471571906355,0.429597701149425,693,332,0.479076479076479,45.7831325301205,62,179,698,429,0.614613180515759,81.1188811188811,30.1968912281277,35.330271,49.265896,0.00174374156700831,13.3406143475411,0.585721272349281,4.82617103119267,"Zachepylivs",4.75135713256306,5.91242857162023,229.244244649642,0.0113302479041639
630379,"Харківська","С. КОЧЕТІВКА",1,"village",1,86.53,179,340,173,0.0635838150289017,0.167630057803468,22.5433526011561,0.508823529411765,337,189,0.560830860534125,21.1640211640212,69,179,351,206,0.586894586894587,57.2815533980583,53.2894910508467,35.238566,49.22092,0.000265367604148614,-8.95570126435277,0.328007290196255,4.87472609396671,"Zachepylivs",4.83406449635613,5.90111198004626,231.819234538932,0.00177877154669251
630380,"Харківська","С. ЧЕРНЕЩИНА",1,"village",2,93.05,179,572,311,0.0996784565916399,0.19935691318328,16.3987138263666,0.543706293706294,573,404,0.705061082024433,13.8613861386139,177,179,599,378,0.631051752921536,38.8888888888889,29.9406866889778,35.101263,49.280048,0.00312321185954847,10.5827241646367,0.239987670018293,4.84535965248375,"Zachepylivs",4.89457648842353,5.86831189837899,243.783429231446,0.00902136671915021
630382,"Харківська","С. БЕРДЯНКА",2,"village",2,95.17,179,624,322,0.062111801242236,0.332298136645963,15.527950310559,0.516025641025641,632,387,0.612341772151899,16.0206718346253,220,179,628,419,0.667197452229299,54.4152744630072,84.3791277761574,35.461832,49.100959,0.00412172952216524,15.0496082757507,0.78455283394444,4.95374627701005,"Zachepylivs",4.76884825756245,5.95525413062495,210.858602163184,0.0130448977928439
630383,"Харківська","С. ПЕРШОТРАВНЕВЕ",2,"village",1,100,179,260,150,0.0733333333333333,0.173333333333333,15.3333333333333,0.576923076923077,258,204,0.790697674418605,30.3921568627451,67,179,260,177,0.680769230769231,57.6271186440678,85.2620767006539,35.469279,49.12746,0.00457301167733358,16.8625794132654,0.761089555608653,4.93246495674092,"Zachepylivs",4.74749643512487,5.95335591492969,212.065869358943,0.0151439986343853
630384,"Харківська","С. ЗАБАРИНЕ",1,"village",1,93.18,179,276,167,0.0958083832335329,0.191616766467066,19.7604790419162,0.605072463768116,265,193,0.728301886792453,35.2331606217617,67,179,270,208,0.77037037037037,65.3846153846154,8.65733938882571,35.421279,49.173865,0.00116220393413809,2.78234136507823,0.38617691750251,4.89728104339816,"Zachepylivs",4.74642176401538,5.93948501941465,217.889016652519,0.00472464037817956
630385,"Харківська","С. ОЛЕКСАНДРІВКА",1,"village",1,99.62,179,252,136,0.0955882352941176,0.183823529411765,17.6470588235294,0.53968253968254,251,157,0.625498007968127,14.0127388535032,64,179,257,181,0.704280155642023,50.2762430939227,0,35.388339,49.1853,0.00269744903584183,8.65956731348281,0.463996829291121,4.8900050044156,"Zachepylivs",4.75972815177126,5.93232134162972,220.585239667394,0.0076936913808996
630386,"Харківська","С. МАЛИЙ ОРЧИК",1,"village",1,37.08,179,152,91,0.197802197802198,0.0989010989010989,39.5604395604396,0.598684210526316,155,102,0.658064516129032,50.9803921568627,19,179,155,105,0.67741935483871,78.0952380952381,22.9148503195553,35.086445,49.182986,0.00302020524133711,11.9685766580355,0.392030475510382,4.92575809977806,"Zachepylivs",4.94304866477303,5.87798914502943,238.829274565858,0.0101165533801689
630387,"Харківська","С. ЗАЛІНІЙНЕ",1,"village",1,24.89,179,348,171,0.0994152046783626,0.222222222222222,27.4853801169591,0.491379310344828,353,201,0.569405099150142,28.8557213930348,81,179,354,233,0.65819209039548,66.5236051502146,25.4276449723163,35.11535,49.173759,0.00299506892027037,10.1869930318687,0.446639488736744,4.92870208590573,"Zachepylivs",4.93009875953427,5.88453103923089,236.497260909408,0.00873078841513283
630388,"Харківська","С. ЗАРІЧНЕ",2,"village",1,15.09,179,336,204,0.151960784313725,0.132352941176471,44.6078431372549,0.607142857142857,342,208,0.608187134502924,40.8653846153846,55,179,343,211,0.615160349854227,71.563981042654,18.7849991129833,35.075977,49.199026,0.00309328096002468,12.281592487496,0.349090319840627,4.91488982418261,"Zachepylivs",4.94261983987793,5.87393922969745,240.418832241475,0.0103815895525754
630389,"Харківська","С. СОМІВКА",3,"village",1,94.54,179,428,245,0.106122448979592,0.2,19.5918367346939,0.572429906542056,431,291,0.675174013921114,17.5257731958763,156,179,440,292,0.663636363636364,56.1643835616438,35.2531803679757,35.26729,49.119262,0.00152054837978925,3.31297200972708,0.750342604267445,4.95303286390939,"Zachepylivs",4.86807688650991,5.91901271265212,223.88423824488,0.00493756093906885
630390,"Харківська","С. СЕМЕНІВКА",1,"village",1,97.77,179,232,137,0.109489051094891,0.35036496350365,18.2481751824818,0.59051724137931,233,168,0.721030042918455,16.6666666666667,83,179,234,152,0.64957264957265,49.3421052631579,25.1502179379218,35.333991,49.071038,0.000392615452326265,-8.34951294377644,0.885649649636896,4.98424344280126,"Zachepylivs",4.85690431250201,5.93687740271753,216.91566759994,0.00187092275475743
630391,"Харківська","С. МИКОЛАЇВКА",1,"village",2,99.24,179,792,490,0.0755102040816327,0.189795918367347,18.5714285714286,0.618686868686869,792,562,0.70959595959596,18.8612099644128,217,179,817,593,0.725826193390453,49.5784148397976,9.50836717935588,35.327447,49.203451,0.00331660248450349,10.9239695591724,0.502126957926085,4.87987671893872,"Zachepylivs",4.78730609196244,5.91930602907018,225.380379159356,0.00927961816633504
630392,"Харківська","С. АБАЗІВКА",1,"village",1,86.01,179,348,157,0.178343949044586,0.133757961783439,33.1210191082803,0.451149425287356,345,190,0.550724637681159,33.1578947368421,57,179,329,203,0.617021276595745,62.5615763546798,3.30235891580036,35.33928,49.248428,0.0022395870438747,11.1209081193828,0.505047658210341,4.84053386270037,"Zachepylivs",4.75492294628125,5.91609860456624,227.570447316501,0.00943197859015267
630393,"Харківська","С. РУНІВЩИНА",1,"village",2,91.02,179,576,234,0.136752136752137,0.11965811965812,32.4786324786325,0.40625,573,295,0.514834205933682,25.7627118644068,97,179,590,390,0.661016949152542,55.6410256410256,26.7686051987883,35.102277,49.23348,0.00335992613159604,12.0109781643956,0.266346476505467,4.88341300505975,"Zachepylivs",4.91282969811457,5.87438180386618,240.861632664425,0.0101520595248045
630394,"Харківська","С. РОМАНІВКА",2,"village",1,82.22,179,176,87,0.0114942528735632,0.0804597701149425,10.3448275862069,0.494318181818182,170,102,0.6,21.5686274509804,34,179,179,112,0.625698324022346,58.9285714285714,11.8945272801678,35.148034,49.246723,0.00311338247541434,9.34008822639568,0.271993914105005,4.86554484487511,"Zachepylivs",4.87898480410054,5.88123924263448,238.890622383911,0.00813973029008
630498,"Харківська","С. АНДРІЇВКА",3,"village",2,98.09,179,652,298,0.197986577181208,0.187919463087248,36.241610738255,0.457055214723926,644,333,0.517080745341615,34.8348348348348,120,179,658,361,0.548632218844985,67.590027700831,23.6974508773611,35.656161,49.229025,0.00413839178017852,14.5275586270343,0.735030815878905,4.84316352505595,"Kehychivs",4.56028960102228,5.97405696513336,207.978317123019,0.0124955903452856
630499,"Харківська","С. БЕССАРАБІВКА",2,"village",2,NA,179,536,236,0.139830508474576,0.254237288135593,23.3050847457627,0.440298507462687,531,271,0.510357815442561,26.9372693726937,115,179,532,281,0.528195488721805,59.0747330960854,14.2609937445427,35.817134,49.260957,0.00245820300062279,13.5052268921325,0.815948975616906,4.79947777158349,"Kehychivs",4.43208467930876,5.99812815386397,201.447706161917,0.0114852098618781
630500,"Харківська","С. ВЛАСІВКА",3,"village",1,93.09,179,472,273,0.139194139194139,0.241758241758242,22.3443223443223,0.578389830508475,472,311,0.658898305084746,15.4340836012862,201,179,488,312,0.639344262295082,44.5512820512821,20.2445898132208,35.782459,49.449831,0.00155282530644928,13.0411245260192,0.439405997773381,4.62763733700463,"Kehychivs",4.25479135632643,5.97424695399128,217.916728199331,0.0110535987810421
630501,"Харківська","С. ВОВКІВКА",2,"village",2,76.46,179,756,275,0.0945454545454545,0.290909090909091,26.5454545454545,0.363756613756614,749,396,0.528704939919893,19.6969696969697,225,179,757,398,0.525759577278732,59.2964824120603,8.61039826434147,35.583841,49.119,0.00366923518507684,15.1302633538769,0.710384050241368,4.93597471573255,"Kehychivs",4.68909676917237,5.97395012897606,204.688825694374,0.0131318632291688
630502,"Харківська","С. АНТОНІВКА",1,"village",1,97.39,179,164,94,0.159574468085106,0.212765957446809,26.5957446808511,0.573170731707317,165,110,0.666666666666667,23.6363636363636,53,179,157,117,0.745222929936306,72.6495726495726,11.8519113988704,35.79568,49.327106,0.00344767069481687,15.2373354528929,0.732572205512822,4.74433773762824,"Kehychivs",4.37656334337698,5.98797814272097,207.609484885425,0.0132481968425588
630503,"Харківська","С. КЕГИЧІВКА",1,"smt",3,93.41,179,1608,716,0.191340782122905,0.196927374301676,31.0055865921788,0.445273631840796,1575,795,0.504761904761905,24.5283018867925,312,179,1607,801,0.498444306160548,61.2983770287141,47.5969005929895,35.76182,49.292787,0.00444490307448179,16.8383880877582,0.807917073086863,4.78204735865995,"Kehychivs",4.43431022251927,5.98556247246286,206.806961008851,0.0151139101595675
630504,"Харківська","С. КЕГИЧІВКА",1,"smt",3,93.41,179,1640,813,0.237392373923739,0.193111931119311,34.5633456334563,0.495731707317073,1609,942,0.585456805469236,27.3885350318471,363,179,1621,922,0.568784700801974,56.5075921908894,46.3440639841504,35.758579,49.286118,0.00369807981081814,14.7625772596093,0.767059207213028,4.78854709407551,"Kehychivs",4.44298711427014,5.98567607337893,206.482521929937,0.0127399952639857
630505,"Харківська","С. КЕГИЧІВКА",1,"smt",2,93.41,179,908,420,0.176190476190476,0.211904761904762,27.1428571428571,0.462555066079295,901,481,0.5338512763596,22.6611226611227,194,179,902,497,0.5509977827051,55.3319919517103,45.4297077523195,35.757598,49.291522,0.00392494693303965,13.9397754636881,0.786725413707315,4.78401735758458,"Kehychivs",4.43833924371239,5.98496722822938,206.939288938905,0.0119044174237178
630506,"Харківська","С. КЕГИЧІВКА",1,"smt",2,93.41,179,1180,484,0.216942148760331,0.200413223140496,34.297520661157,0.410169491525424,1179,580,0.491942324003393,25.1724137931034,202,179,1179,590,0.500424088210348,60.3389830508475,50.4459436975002,35.75924,49.286873,0.0034259569432989,13.0802973377205,0.764675532671083,4.78775399438843,"Kehychivs",4.44181638459296,5.98571325230016,206.503277305326,0.0110894008469021
630507,"Харківська","С. КРАСНЕ",5,"village",2,98.67,179,1100,428,0.252336448598131,0.161214953271028,31.7757009345794,0.389090909090909,1083,490,0.452446906740536,28.5714285714286,179,179,1111,552,0.496849684968497,57.9710144927536,23.7385666786862,35.762879,49.237724,0.00455148762341399,18.7245726689598,0.834444446000394,4.82925300584113,"Kehychivs",4.48715364520099,5.99132451728672,202.672281977645,0.0176456519075677
630508,"Харківська","С. ЛОЗОВА",1,"village",1,92.68,179,488,253,0.264822134387352,0.173913043478261,31.2252964426877,0.51844262295082,483,268,0.554865424430642,29.8507462686567,102,179,488,287,0.588114754098361,52.9616724738676,12.3949488072594,35.880923,49.474002,0.00389345319310765,19.3282825272755,0.431233008774484,4.57946598424291,"Kehychivs",4.13692138329224,5.98925296687191,215.016410885536,0.018540768260237
630509,"Харківська","С. МАЖАРКА",1,"village",2,81.14,179,548,267,0.149812734082397,0.119850187265918,33.7078651685393,0.487226277372263,537,329,0.612662942271881,30.3951367781155,151,179,551,344,0.62431941923775,71.8023255813954,23.4476656189826,35.584276,49.159883,0.00411677595309334,15.907442091258,0.687361511981471,4.9027611632026,"Kehychivs",4.65841558099386,5.96935058541944,207.35457158682,0.0139997041476524
630510,"Харківська","С. МЕДВЕДІВКА",2,"village",1,72.06,179,436,167,0.281437125748503,0.143712574850299,48.502994011976,0.38302752293578,434,202,0.465437788018433,40.5940594059406,70,179,444,249,0.560810810810811,65.4618473895582,74.8368781315544,35.838561,49.469728,0.00095188013398079,10.3481790113801,0.28405465142386,4.59447973410824,"Kehychivs",4.18068967418556,5.98227672624434,216.734482276318,0.00884800749702449
630511,"Харківська","С. НОВА ПАРАФІЇВКА",1,"village",1,96.45,179,480,250,0.16,0.2,24.8,0.520833333333333,479,278,0.580375782881002,17.9856115107914,154,179,488,257,0.526639344262295,54.863813229572,19.0881524322447,35.901408,49.24902,0.00223518579185085,9.22618920726496,0.740316324072961,4.79611468818716,"Kehychivs",4.39928248326548,6.01340837901019,196.051681366519,0.00806332852516688
630512,"Харківська","С. ПАВЛІВКА",4,"village",2,96.52,179,612,240,0.291666666666667,0.175,38.3333333333333,0.392156862745098,600,302,0.503333333333333,34.4370860927152,118,179,623,275,0.441412520064205,73.4545454545455,64.0089470116616,35.964316,49.314354,0.0054762293399831,21.5508302482747,0.806898779904762,4.72629438790647,"Kehychivs",4.28964186692244,6.01763369942282,197.905636685636,0.0222362749168252
630513,"Харківська","С. ПАРАСКОВІЯ",1,"village",1,94.2,179,388,225,0.204444444444444,0.115555555555556,29.3333333333333,0.579896907216495,385,244,0.633766233766234,24.1803278688525,97,179,381,240,0.62992125984252,53.3333333333333,17.3528450905142,35.95476,49.367919,0.00368557892575328,13.359498600829,0.786505951008303,4.67523234446914,"Kehychivs",4.22479750055566,6.01114448166154,202.70055389118,0.011347919567313
630514,"Харківська","С. КРУТОЯРІВКА",2,"village",1,99.16,179,352,191,0.282722513089005,0.141361256544503,37.696335078534,0.542613636363636,349,193,0.553008595988539,24.3523316062176,82,179,352,223,0.633522727272727,63.677130044843,11.1470112753824,35.729231,49.347806,0.0055649369263861,17.8774487249908,0.759314603754949,4.732447865563,"Krasnohrads",4.40348982043412,5.9745228727219,212.700626686388,0.0164608000945581
630515,"Харківська","С. РОЯКІВКА",1,"village",1,96.29,179,288,173,0.173410404624277,0.213872832369942,26.5895953757225,0.600694444444444,286,190,0.664335664335664,24.7368421052632,84,179,279,167,0.598566308243728,53.8922155688623,2.4203037495006,35.703501,49.27866,0.00442114642347349,16.9496189842031,0.771071120497912,4.79811664271044,"Kehychivs",4.48642070289318,5.97699391716461,208.922922805433,0.0152527445865341
630516,"Харківська","С. ГУТИРІВКА",3,"village",1,95.33,179,368,187,0.181818181818182,0.117647058823529,28.8770053475936,0.508152173913043,366,195,0.532786885245902,39.4871794871795,46,179,381,224,0.587926509186352,68.3035714285714,13.5758266594796,35.638833,49.305223,0.00479400951521492,17.7554925779394,0.792178690013475,4.77406619269051,"Kehychivs",4.50816725859271,5.96306357357124,214.410100208301,0.016296793104521
630517,"Харківська","С. ЧАПАЄВЕ",1,"smt",2,94.02,179,1280,447,0.275167785234899,0.176733780760626,41.834451901566,0.34921875,1271,574,0.451612903225806,36.9337979094077,227,179,1289,603,0.467804499612102,69.983416252073,50.8576782561614,35.862026,49.365075,0.00570305451027702,20.0857858511039,0.78363936788035,4.695137777698,"Kehychivs",4.28829926446002,5.99570997920806,207.135188974316,0.0197271229775685
630518,"Харківська","С. ЧАПАЄВЕ",1,"smt",3,94.02,179,1596,631,0.266244057052298,0.213946117274168,37.8763866877972,0.395363408521303,1573,804,0.511125238397966,28.7313432835821,316,179,1604,852,0.531172069825436,69.131455399061,50.8576782561614,35.861451,49.364905,0.00552287710960801,19.4740263966762,0.772841567358562,4.6954166081945,"Kehychivs",4.28889975930066,5.995627741632,207.151021001023,0.0187634520059201
630519,"Харківська","С. ШЛЯХОВЕ",3,"village",2,95.65,179,676,312,0.176282051282051,0.147435897435897,28.2051282051282,0.461538461538462,672,359,0.53422619047619,27.0194986072423,114,179,679,378,0.556701030927835,52.9100529100529,34.46348783179,35.834125,49.372321,0.00666668295155307,23.448892972243,0.740848608291708,4.69381886915122,"Kehychivs",4.29973796346821,5.99027013418728,209.133147756441,0.0259547302807607
630530,"Харківська"," КРАСНОГРАД",1,"city",3,77.78,179,1572,548,0.306569343065693,0.0985401459854015,54.3795620437956,0.348600508905852,1553,623,0.401159047005795,37.0786516853933,207,179,1595,775,0.4858934169279,68.9032258064516,68.0749311291487,35.462683,49.377532,0.00572111892443921,20.3041358119539,0.94320134016251,4.71017101355517,"Krasnohrads",4.5893088745101,5.92419378688351,229.363591381945,0.0200826907919418
630531,"Харківська"," КРАСНОГРАД",1,"city",3,77.78,179,1712,694,0.347262247838617,0.148414985590778,51.2968299711816,0.405373831775701,1690,803,0.475147928994083,42.2166874221669,251,179,1699,841,0.494997057092407,67.0630202140309,76.8719898496628,35.458797,49.382149,0.00471042067673863,16.6365014893049,0.934471971107456,4.70584539154323,"Krasnohrads",4.58947148137747,5.92300579029063,229.910772018967,0.0148650942742769
630532,"Харківська"," КРАСНОГРАД",1,"city",3,77.78,179,1780,744,0.364247311827957,0.114247311827957,55.3763440860215,0.417977528089888,1750,823,0.470285714285714,47.6306196840826,236,179,1778,934,0.525309336332958,71.7344753747323,71.9738729475278,35.461946,49.386155,0.00389315380133313,13.3608620825039,0.937984416495823,4.70160142877776,"Krasnohrads",4.58442509868927,5.92316337703361,230.024956604803,0.0113491965516169
630533,"Харківська"," КРАСНОГРАД",1,"city",3,77.78,179,1544,582,0.329896907216495,0.125429553264605,51.5463917525773,0.376943005181347,1526,626,0.410222804718218,39.4568690095847,196,179,1524,730,0.479002624671916,69.7260273972603,76.6439543580848,35.454482,49.380639,0.005322213465333,19.4428525611279,0.926953320331807,4.70767370587842,"Krasnohrads",4.59385118337596,5.92237700150492,230.041447515865,0.0187156016412051
630534,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,876,330,0.248484848484848,0.148484848484848,51.8181818181818,0.376712328767123,884,381,0.430995475113122,36.2204724409449,146,179,865,452,0.522543352601156,72.787610619469,76.7639246531394,35.441205,49.381166,0.00535039895612488,17.1708588393965,0.844371620713269,4.70818126466136,"Krasnohrads",4.60404397267392,5.91990000525847,230.816420239074,0.0155326307724656
630535,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,772,335,0.31044776119403,0.122388059701493,51.3432835820896,0.433937823834197,784,395,0.503826530612245,42.5316455696203,119,179,769,458,0.595578673602081,66.3755458515284,78.003863064757,35.440093,49.374538,0.0052054975762708,18.8391295553415,0.897850158865846,4.71485060526614,"Krasnohrads",4.60898931295626,5.92039264824836,230.404789355909,0.017812178628783
630536,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,1040,401,0.244389027431421,0.144638403990025,45.8852867830424,0.385576923076923,1032,456,0.441860465116279,27.8508771929825,182,179,1049,527,0.502383222116301,59.0132827324478,72.7430333346667,35.447153,49.376645,0.00522026002383545,17.9873691609309,0.860431814016255,4.71220682720571,"Krasnohrads",4.6021383246333,5.92145885276917,230.162287465176,0.0166100113167187
630537,"Харківська"," КРАСНОГРАД",1,"city",3,77.78,179,1600,672,0.300595238095238,0.123511904761905,55.3571428571429,0.42,1584,704,0.444444444444444,41.0511363636364,234,179,1580,855,0.541139240506329,66.7836257309941,69.2398053405371,35.442511,49.371818,0.00525232928632173,18.174607814494,0.904683393834457,4.7173472389181,"Krasnohrads",4.60877022965498,5.92111980236104,230.076073946538,0.0168672452778614
630538,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,1196,524,0.370229007633588,0.112595419847328,55.5343511450382,0.438127090301003,1182,538,0.455160744500846,41.4498141263941,175,179,1215,615,0.506172839506173,71.0569105691057,64.7580427990278,35.446677,49.370434,0.00487419469628387,16.843980463042,0.914335946692323,4.7183897106656,"Krasnohrads",4.6063695626154,5.92202442042638,229.745189603377,0.0151208605599234
630539,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,864,326,0.312883435582822,0.113496932515337,51.2269938650307,0.377314814814815,871,393,0.451205510907003,41.9847328244275,116,179,858,456,0.531468531468531,69.9561403508772,37.4669259923502,35.457187,49.369199,0.00540408960946419,17.479242685614,0.934920141161061,4.71882575733422,"Krasnohrads",4.59892087117724,5.92406611832345,229.071737867341,0.0159312114850493
630540,"Харківська"," КРАСНОГРАД",1,"city",3,77.78,179,1576,669,0.29745889387145,0.14050822122571,50.5231689088191,0.424492385786802,1587,702,0.44234404536862,40.4558404558405,238,179,1553,822,0.529298132646491,69.7080291970803,66.9925091643451,35.449206,49.369521,0.0047350498185121,15.9958424287581,0.918952110253889,4.71909774697093,"Krasnohrads",4.60496144778101,5.92258085683294,229.539139294062,0.0141019299460038
630541,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,736,275,0.421818181818182,0.0872727272727273,61.0909090909091,0.373641304347826,742,326,0.439353099730458,42.3312883435583,79,179,738,378,0.51219512195122,74.8677248677249,38.2964031838695,35.450056,49.366634,0.00342452655785519,10.6350635952614,0.91673927458241,4.72187678201499,"Krasnohrads",4.60610257955569,5.92303946498317,229.285919904789,0.00906050933933493
630542,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,736,284,0.288732394366197,0.0633802816901408,51.4084507042254,0.385869565217391,725,313,0.431724137931034,50.4792332268371,98,179,733,381,0.519781718963165,69.5538057742782,32.9404103642902,35.444978,49.364006,0.00101443949474586,-3.50342780028878,0.890220365143136,4.72484067011533,"Krasnohrads",4.6116870304334,5.92239322495053,229.382310359616,0.00280112900161836
630543,"Харківська"," КРАСНОГРАД",1,"city",2,77.78,179,1120,392,0.303571428571429,0.0969387755102041,54.3367346938776,0.35,1113,417,0.37466307277628,38.6091127098321,128,179,1138,535,0.4701230228471,68.9719626168224,23.1412165472031,35.458113,49.359082,0.000665186997620573,9.19902317088963,0.917345897450318,4.72869583773566,"Krasnohrads",4.60461113257032,5.92529929865606,228.298572579313,0.0080452112636498
630544,"Харківська","С. ДОСЛІДНЕ",3,"village",2,97.95,179,624,204,0.299019607843137,0.107843137254902,54.4117647058824,0.326923076923077,617,246,0.39870340356564,38.6178861788618,68,179,608,281,0.462171052631579,77.2241992882562,33.7673426514107,35.412871,49.360307,0.00566481033026591,19.2478794122833,0.867338540797696,4.73109823655206,"Krasnohrads",4.63865094966062,5.91693304963123,230.920542259984,0.0184190312959482
630545,"Харківська","С. ВОЛОДИМИРІВКА",4,"village",2,97.47,179,552,250,0.204,0.12,40.4,0.452898550724638,543,290,0.534069981583794,37.9310344827586,97,179,520,370,0.711538461538462,71.6216216216216,14.2823826240485,35.474495,49.232939,0.00407186531470351,15.8058181566413,0.733693077058673,4.8441581980321,"Krasnohrads",4.67497078895435,5.9420211819281,218.634039284137,0.0138830890223634
630546,"Харківська","С. КОПАНКИ",2,"village",1,94.52,179,376,194,0.22680412371134,0.190721649484536,34.5360824742268,0.515957446808511,374,235,0.628342245989305,34.0425531914894,94,179,374,259,0.692513368983957,67.1814671814672,12.2165304116502,35.479615,49.182855,0.00169692787390042,6.88497584536674,0.537306590300039,4.88670849182117,"Zachepylivs",4.70492067412129,5.94864473698514,215.012395601484,0.00664143402916946
